0.00224469	9471.41
0.00225183	9490.6
0.00225897	9509.78
0.00226611	9528.95
0.00227325	9548.12
0.00228039	9567.29
0.002288	9587.73
0.00229562	9608.17
0.00230324	9628.6
0.00231085	9649.02
0.00231847	9669.44
0.00232609	9689.85
0.0023337	9710.26
0.00234132	9730.66
0.00234894	9751.05
0.00235655	9771.44
0.00236417	9791.82
0.00237179	9812.19
0.0023794	9832.56
0.00238702	9852.92
0.00239464	9873.27
0.00240225	9893.62
0.00240987	9913.96
0.00241749	9934.3
0.0024251	9954.63
0.00243272	9974.95
0.00243272	9974.95
0.00244085	9996.62
0.00244897	10018.3
0.0024571	10039.9
0.00246522	10061.6
0.00247335	10083.2
0.00248147	10104.9
0.0024896	10126.5
0.00249772	10148.1
0.00250585	10169.7
0.00251397	10191.3
0.0025221	10212.9
0.00253022	10234.5
0.00253835	10256
0.00254648	10277.6
0.0025546	10299.1
0.00256273	10320.7
0.00257085	10342.2
0.00257898	10363.7
0.0025871	10385.2
0.00259523	10406.7
0.0026039	10429.6
0.00261256	10452.5
0.00262123	10475.4
0.0026299	10498.3
0.00263857	10521.2
0.00264724	10544.1
0.0026559	10566.9
0.00266457	10589.7
0.00267324	10612.6
0.00268191	10635.4
0.00269058	10658.2
0.00269925	10680.9
0.00270791	10703.7
0.00271658	10726.5
0.00272525	10749.2
0.00273392	10771.9
0.00274259	10794.6
0.00275125	10817.3
0.00275992	10840
0.00276859	10862.7
0.00277784	10886.8
0.00278709	10911
0.00279633	10935.1
0.00280558	10959.2
0.00281483	10983.3
0.00282407	11007.4
0.00283332	11031.5
0.00284257	11055.5
0.00285182	11079.6
0.00286106	11103.6
0.00287031	11127.6
0.00287956	11151.6
0.0028888	11175.5
0.00289805	11199.5
0.0029073	11223.4
0.00291655	11247.3
0.00292579	11271.2
0.00293504	11295
0.00294429	11318.9
0.00295354	11342.7
0.0029634	11368.1
0.00297326	11393.5
0.00298313	11418.9
0.00299299	11444.2
0.00300286	11469.5
0.00301272	11494.8
0.00302259	11520.1
0.00303245	11545.3
0.00304232	11570.6
0.00305218	11595.8
0.00306205	11620.9
0.00307191	11646.1
0.00308178	11671.2
0.00309164	11696.3
0.00310151	11721.4
0.00311137	11746.5
0.00312124	11771.5
0.0031311	11796.6
0.00314097	11821.6
0.00315083	11846.5
0.00316136	11873.1
0.00317188	11899.7
0.00318241	11926.3
0.00319293	11952.8
0.00320345	11979.3
0.00321398	12005.8
0.0032245	12032.3
0.00323503	12058.7
0.00324555	12085.1
0.00325607	12111.5
0.0032666	12137.8
0.00327712	12164.1
0.00328764	12190.4
0.00329817	12216.7
0.00330869	12242.9
0.00331922	12269.1
0.00332974	12295.3
0.00334026	12321.4
0.00335079	12347.5
0.00336131	12373.6
0.00337254	12401.4
0.00338377	12429.2
0.00339499	12457
0.00340622	12484.7
0.00341745	12512.3
0.00342867	12540
0.0034399	12567.6
0.00345113	12595.2
0.00346235	12622.7
0.00347358	12650.2
0.00348481	12677.7
0.00349604	12705.2
0.00350726	12732.6
0.00351849	12760
0.00352972	12787.3
0.00354094	12814.6
0.00355217	12841.9
0.0035634	12869.2
0.00357462	12896.4
0.00358585	12923.6
0.00358585	12923.6
0.00359783	12952.6
0.0036098	12981.5
0.00362178	13010.4
0.00363376	13039.3
0.00364574	13068.1
0.00365771	13096.9
0.00366969	13125.7
0.00368167	13154.4
0.00369364	13183.1
0.00370562	13211.7
0.0037176	13240.3
0.00372957	13268.9
0.00374155	13297.4
0.00375353	13325.9
0.0037655	13354.3
0.00377748	13382.7
0.00378946	13411.1
0.00380143	13439.4
0.00381341	13467.7
0.00382539	13495.9
0.00383817	13526
0.00385094	13556.1
0.00386372	13586.1
0.0038765	13616
0.00388927	13645.9
0.00390205	13675.8
0.00391483	13705.6
0.0039276	13735.3
0.00394038	13765
0.00395316	13794.7
0.00396594	13824.3
0.00397871	13853.9
