5.464571002011e-03  1.048963737408e+04
5.823491749323e-03  1.094210767403e+04
6.205986918634e-03  1.139480254211e+04
6.613604911304e-03  1.184732817851e+04
7.047995829880e-03  1.230136390012e+04
7.510918157977e-03  1.275504359942e+04
8.004245878902e-03  1.320277045319e+04
8.529976061832e-03  1.363835014316e+04
9.090236946270e-03  1.405533354297e+04
9.687296557498e-03  1.444745986459e+04
1.032357188791e-02  1.480928085350e+04
1.100163868136e-02  1.513699207254e+04
1.172424186022e-02  1.542948929983e+04
1.249430663723e-02  1.568619187065e+04
1.331495035725e-02  1.590012220904e+04
1.418949511673e-02  1.606312642147e+04
1.512148121214e-02  1.616758536815e+04
1.611468147162e-02  1.620703852375e+04
1.717311652797e-02  1.617672320630e+04
1.830107109488e-02  1.607158590040e+04
1.950311131204e-02  1.588680489769e+04
2.078410322969e-02  1.562004457648e+04
2.214923250711e-02  1.527208594934e+04
2.360402540502e-02  1.484483834555e+04
2.515437115674e-02  1.434148433559e+04
2.680654580876e-02  1.376874756178e+04
2.856723762720e-02  1.313668402733e+04
3.044357417292e-02  1.245832019954e+04
3.244315115508e-02  1.175013153551e+04
3.457406317972e-02  1.103040775988e+04
3.684493651809e-02  1.031911087184e+04
3.926496402708e-02  9.636188620279e+03
4.184394236345e-02  9.000082602512e+03
4.459231164221e-02  8.426209705364e+03
4.752119769989e-02  7.924786809292e+03
5.064245713366e-02  7.498869547640e+03
5.396872529880e-02  7.143542023891e+03
5.751346745853e-02  6.843367127143e+03
6.129103329363e-02  6.573593124780e+03
6.531671499218e-02  6.301436789300e+03
6.960680915479e-02  5.991481257865e+03
7.417868276584e-02  5.614801444821e+03
7.905084349778e-02  5.160211229637e+03
8.424301463315e-02  4.642964834829e+03
8.977621490756e-02  4.105306184597e+03
9.567284359690e-02  3.604994157216e+03
1.019567711932e-01  3.194783350909e+03
1.086534360359e-01  2.901676761883e+03
1.157899472910e-01  2.714157321910e+03
1.233951946924e-01  2.581143540022e+03
1.314999654928e-01  2.429950511572e+03
1.401370690950e-01  2.207506260457e+03
1.493414698699e-01  1.923288871371e+03
1.591504286977e-01  1.646742646958e+03
1.696036538058e-01  1.447614180452e+03
1.807434615141e-01  1.334681573113e+03
1.926149475382e-01  1.249580620181e+03
2.052661695442e-01  1.125300251120e+03
2.187483416934e-01  9.667858420179e+02
2.331160419657e-01  8.375553873556e+02
2.484274330999e-01  7.611294176264e+02
2.647444980457e-01  6.925058072581e+02
2.821332908805e-01  6.024117156687e+02
3.006642042069e-01  5.235323438474e+02
3.204122541131e-01  4.704804611671e+02
3.414573838501e-01  4.158022420140e+02
3.638847874544e-01  3.634758515602e+02
3.877852546274e-01  3.190388889414e+02
4.132555382665e-01  2.804640190730e+02
4.403987461360e-01  2.460951564968e+02
4.693247582639e-01  2.154031858271e+02
5.001506717539e-01  1.882199471602e+02
5.330012748128e-01  1.643394046623e+02
5.680095519132e-01  1.434238504707e+02
6.053172221361e-01  1.250835799743e+02
6.450753128718e-01  1.089551477882e+02
6.874447712031e-01  9.477252715859e+01
7.325971154447e-01  8.233911739320e+01
7.807151294767e-01  7.146480990163e+01
8.319936026827e-01  6.197207446478e+01
8.866401184884e-01  5.369756573756e+01
9.448758946924e-01  4.648672716414e+01
1.006936678991e+00  4.020492227665e+01
1.073073703322e+00  3.474290343907e+01
1.143554700892e+00  2.999874218210e+01
1.218664990005e+00  2.588056449356e+01
1.298708629070e+00  2.231183904183e+01
1.384009647488e+00  1.922203183263e+01
1.474913357364e+00  1.654726809058e+01
1.571787751392e+00  1.423530139940e+01
1.675024992547e+00  1.223894626055e+01
1.785043001622e+00  1.051514878860e+01
1.902287149038e+00  9.028527793300e+00
2.027232057775e+00  7.747772560958e+00
2.160383524721e+00  6.644227958970e+00
2.302280568220e+00  5.694267496966e+00
2.453497610099e+00  4.877490438200e+00
2.614646801028e+00  4.175194598918e+00
2.786380498592e+00  3.571814652863e+00
2.969393908150e+00  3.054236345703e+00
3.164427897128e+00  2.610429528086e+00
3.372271994172e+00  2.229991891819e+00
3.593767585288e+00  1.904088455866e+00
3.829811319902e+00  1.624701537189e+00
4.081358740641e+00  1.385286604392e+00
4.349428151523e+00  1.181043831709e+00
4.635104740216e+00  1.007588492008e+00
4.939544971043e+00  8.602536996342e-01
5.263981266542e+00  7.333778411317e-01
5.609726996504e+00  6.218977375850e-01
